Review Type,Station,Parameter,Start,End,Original Flag,Decision,Action,Decision Reason,Values Changed,Final Max Hourly Change,Final Review Jump Count,Final Severe Jump Count,Max Cross-Depth Abs Corr,Status,Review Date
verylong_segment,CB10,SWC_50,2024-10-16 02:00:00,2025-02-07 18:00:00,high_donor_mean_fraction,accepted_with_caveat_low_cross_depth_agreement,Keep the current fill and retain a lower-confidence donor-fill caveat.,"The segment is complete, physical, variable, and has no review-level hourly jump, but cross-depth shape agreement is below 0.5.",0,0.0079914760173532,0,0,0.1846551265139174,closed,2026-08-07
verylong_segment,CB10,T_10,2024-10-16 02:00:00,2025-02-07 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.0729132481848571,0,0,0.9904409336483668,closed,2026-08-07
verylong_segment,CB10,T_20,2024-10-16 02:00:00,2025-02-07 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.6166822405330592,0,0,0.9892386302436508,closed,2026-08-07
verylong_segment,CB10,T_5,2024-10-16 02:00:00,2025-02-07 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.7970065925490886,0,0,0.9904409336483668,closed,2026-08-07
verylong_segment,CB10,T_50,2024-10-16 02:00:00,2025-02-07 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.4601114491183402,0,0,0.966118357119098,closed,2026-08-07
verylong_segment,CB15,SWC_20,2016-02-16 14:00:00,2019-03-25 12:00:00,high_donor_mean_fraction;large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1248587244195364,1,0,0.9667441250611823,closed,2026-08-07
verylong_segment,CB15,SWC_50,2016-02-16 14:00:00,2023-03-21 17:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0647090593079701,0,0,0.7816127755837969,closed,2026-08-07
verylong_segment,CB15,T_10,2019-03-25 15:00:00,2023-03-21 17:00:00,large_hourly_jump,repaired_isolated_model_jump,Masked 2019-12-03 13:00 and refilled it through the existing manual-QC/final-residual stages.,A one-hour T_10 drop and immediate rebound had no matching change at other depths. The repaired value is 11.321 C between 10.881 and 11.761 C.,1,1.7598689581749412,0,0,0.9762803516331487,closed,2026-08-07
verylong_segment,CB15,T_5,2016-02-16 14:00:00,2019-03-25 12:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,4.331369536610794,0,0,0.9776452441629075,closed,2026-08-07
verylong_segment,CB19,SWC_20,2016-10-11 03:00:00,2016-12-06 14:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1221952645171662,1,0,0.9747167614140536,closed,2026-08-07
verylong_segment,CB20,SWC_10,2017-01-15 22:00:00,2023-03-22 15:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1349003504052651,2,0,0.90470177700367,closed,2026-08-07
verylong_segment,CB20,SWC_20,2017-01-15 22:00:00,2023-03-22 15:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1864812682282214,3,0,0.9047017770036698,closed,2026-08-07
verylong_segment,CB26,SWC_10,2024-09-06 20:00:00,2025-02-06 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0358815529847783,0,0,0.8874645864911672,closed,2026-08-07
verylong_segment,CB26,SWC_20,2024-09-06 20:00:00,2025-02-06 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0123661295591882,0,0,0.8744850497967769,closed,2026-08-07
verylong_segment,CB26,SWC_5,2024-09-06 20:00:00,2025-02-06 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0371972778580985,0,0,0.8874645864911671,closed,2026-08-07
verylong_segment,CB26,T_10,2024-09-06 20:00:00,2025-02-06 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.0736015872731333,0,0,0.9921542177172435,closed,2026-08-07
verylong_segment,CB26,T_20,2024-09-06 20:00:00,2025-02-06 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.8112526871311552,0,0,0.9921542177172435,closed,2026-08-07
verylong_segment,CB26,T_5,2024-09-06 20:00:00,2025-02-06 18:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.7980957602339185,0,0,0.9914534169867396,closed,2026-08-07
verylong_segment,CB31,SWC_20,2024-04-07 18:00:00,2024-06-19 19:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0349714353966147,0,0,0.7305713661301724,closed,2026-08-07
verylong_segment,CB31,SWC_5,2024-04-07 18:00:00,2024-06-19 19:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1217550550556766,1,0,0.9522687553669188,closed,2026-08-07
verylong_segment,CB31,SWC_50,2024-04-07 18:00:00,2024-06-19 19:00:00,high_donor_mean_fraction,accepted_with_caveat_low_cross_depth_agreement,Keep the current fill and retain a lower-confidence donor-fill caveat.,"The segment is complete, physical, variable, and has no review-level hourly jump, but cross-depth shape agreement is below 0.5.",0,0.0173276596914717,0,0,0.4701035755328819,closed,2026-08-07
verylong_segment,CB31,T_5,2024-04-07 18:00:00,2024-06-19 19:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,2.1980563044505637,0,0,0.9568886766341508,closed,2026-08-07
verylong_segment,CB31,T_50,2024-04-07 18:00:00,2024-06-19 19:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0933439569468141,0,0,0.9145462900688112,closed,2026-08-07
verylong_segment,CB32,SWC_10,2022-07-09 04:00:00,2022-09-29 14:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1875146521536653,3,0,0.958256324486913,closed,2026-08-07
verylong_segment,CB32,SWC_5,2022-07-09 04:00:00,2022-09-29 14:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0821808451297606,0,0,0.958256324486913,closed,2026-08-07
verylong_segment,CB32,T_5,2022-07-09 04:00:00,2022-09-29 14:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,5.828119245028645,0,0,0.9089581793491128,closed,2026-08-07
verylong_segment,FD08,SWC_10,2023-10-24 14:00:00,2024-12-11 13:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0605370280468292,0,0,0.9316417747604182,closed,2026-08-07
verylong_segment,FD08,SWC_20,2023-10-24 14:00:00,2024-12-11 13:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.129169840744424,1,0,0.9316417747604184,closed,2026-08-07
verylong_segment,FD08,SWC_50,2023-10-24 14:00:00,2024-12-11 13:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.024105499461891,0,0,0.8666603379979397,closed,2026-08-07
verylong_segment,FD08,T_10,2023-09-12 07:00:00,2023-10-24 12:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.6093563850756354,0,0,0.9795692114567092,closed,2026-08-07
verylong_segment,FD08,T_10,2023-10-24 14:00:00,2024-12-11 13:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,2.14754833505689,0,0,0.9912426603693154,closed,2026-08-07
verylong_segment,FD08,T_20,2023-09-12 07:00:00,2023-10-24 12:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.85190351206694,0,0,0.9627498008548642,closed,2026-08-07
verylong_segment,FD08,T_20,2023-10-24 14:00:00,2024-12-11 13:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.8298912935194451,0,0,0.9912426603693156,closed,2026-08-07
verylong_segment,FD08,T_5,2023-10-24 14:00:00,2024-12-11 13:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,8.215343520543783,1,0,0.9883909931596218,closed,2026-08-07
verylong_segment,FD08,T_50,2023-09-12 07:00:00,2023-10-24 12:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.253478021396269,0,0,0.9456474562382796,closed,2026-08-07
verylong_segment,FD08,T_50,2023-10-24 14:00:00,2024-12-11 13:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.4606014910604887,0,0,0.9779372468153112,closed,2026-08-07
verylong_segment,FD12,T_10,2022-10-17 02:00:00,2023-03-02 00:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,2.8146844567356943,0,0,0.9844840934924108,closed,2026-08-07
verylong_segment,FD12,T_10,2023-07-31 04:00:00,2023-09-03 07:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,2.0166333480494316,0,0,0.897653814537141,closed,2026-08-07
verylong_segment,FD12,T_20,2019-02-08 14:00:00,2019-03-27 17:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.5618537033258448,0,0,0.9685652865788872,closed,2026-08-07
verylong_segment,FD12,T_5,2022-10-17 02:00:00,2023-03-02 00:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,2.764444751200692,0,0,0.9844840934924106,closed,2026-08-07
verylong_segment,FD12,T_5,2023-07-31 04:00:00,2023-09-03 07:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,3.709619744693711,0,0,0.8971128908130451,closed,2026-08-07
verylong_segment,FD12,T_50,2019-02-08 14:00:00,2019-03-27 17:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.8686245555211052,0,0,0.9257776149019312,closed,2026-08-07
verylong_segment,FD13,SWC_10,2024-02-06 04:00:00,2024-12-04 16:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0605339775911067,0,0,0.9800416077312883,closed,2026-08-07
verylong_segment,FD13,SWC_20,2024-02-06 04:00:00,2024-12-04 16:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0494841657631242,0,0,0.9800416077312882,closed,2026-08-07
verylong_segment,FD13,T_20,2024-02-06 04:00:00,2024-12-04 16:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.8472188858618157,0,0,0.9933443301965148,closed,2026-08-07
verylong_segment,FD13,T_50,2024-02-06 04:00:00,2024-12-04 16:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.9295811703553962,0,0,0.971738130139834,closed,2026-08-07
verylong_segment,FD14,SWC_10,2022-06-18 21:00:00,2022-09-22 18:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1348833251144667,2,0,0.9760322085067432,closed,2026-08-07
verylong_segment,FD14,SWC_10,2022-09-23 06:00:00,2022-11-04 21:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1225614233687373,1,0,0.9629153251481328,closed,2026-08-07
verylong_segment,FD14,SWC_10,2023-12-06 04:00:00,2024-12-12 14:00:00,large_hourly_jump,accepted_with_caveat_donor_event_not_locally_verified,Keep the current non-severe fill; do not present the event timing as directly observed at the target station.,"The remaining jump is below the severe repair threshold and the segment has strong overall cross-depth agreement, but local Ppt does not independently verify every donor-driven event.",0,0.1216558368859358,2,0,0.7815241201046624,closed,2026-08-07
verylong_segment,FD14,SWC_20,2023-08-07 15:00:00,2023-09-07 20:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0054648513912176,0,0,0.8102713480905883,closed,2026-08-07
verylong_segment,FD14,SWC_20,2023-12-06 04:00:00,2024-12-12 14:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.080299828158901,0,0,0.7815241201046624,closed,2026-08-07
verylong_segment,FD14,T_5,2023-12-06 04:00:00,2024-12-12 14:00:00,large_hourly_jump,accepted_with_caveat_donor_event_not_locally_verified,Keep the current non-severe fill; do not present the event timing as directly observed at the target station.,"The remaining jump is below the severe repair threshold and the segment has strong overall cross-depth agreement, but local Ppt does not independently verify every donor-driven event.",0,8.919248356087103,2,0,0.9920559874422928,closed,2026-08-07
verylong_segment,FD16,SWC_20,2023-08-23 01:00:00,2024-06-04 07:00:00,high_donor_mean_fraction;large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.1476526804100358,1,0,0.8172976806097443,closed,2026-08-07
verylong_segment,FD16,SWC_20,2024-10-29 10:00:00,2024-12-12 12:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,0.0123643907180713,0,0,0.8537934955998574,closed,2026-08-07
verylong_segment,FD16,T_10,2023-08-23 01:00:00,2024-06-04 07:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,5.349917738475305,0,0,0.98291794084787,closed,2026-08-07
verylong_segment,FD16,T_10,2024-10-29 10:00:00,2024-12-12 12:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.0266147802457477,0,0,0.996648163316694,closed,2026-08-07
verylong_segment,FD24,T_10,2022-06-28 22:00:00,2022-09-02 10:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,3.0860009841479865,0,0,0.9482529419384984,closed,2026-08-07
verylong_segment,FD24,T_10,2023-05-10 14:00:00,2023-06-15 21:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.3331071901464284,0,0,0.9586788918865714,closed,2026-08-07
verylong_segment,FD24,T_10,2023-07-09 02:00:00,2023-10-12 10:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,6.003652806009775,0,0,0.9758553466256954,closed,2026-08-07
verylong_segment,FD24,T_20,2022-06-28 22:00:00,2022-09-02 10:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,2.94828703838467,0,0,0.9105798520390804,closed,2026-08-07
verylong_segment,FD24,T_5,2022-06-28 22:00:00,2022-09-02 10:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,5.828867712859314,0,0,0.9482529419384982,closed,2026-08-07
verylong_segment,FD24,T_5,2023-05-10 14:00:00,2023-06-15 21:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,1.871849742275277,0,0,0.9552836348123586,closed,2026-08-07
verylong_segment,FD24,T_5,2023-07-09 02:00:00,2023-10-12 10:00:00,high_donor_mean_fraction,accepted_with_caveat_donor_mean,Keep the current fill and retain donor-mean provenance in the technical record.,"High donor-mean fraction is a method-confidence flag rather than a physical failure; the final segment is complete, in range, and has no review-level hourly jump.",0,6.640582773754968,0,0,0.9758553466256952,closed,2026-08-07
verylong_segment,FD29,SWC_20,2019-12-03 12:00:00,2021-04-20 20:00:00,large_hourly_jump,accepted_event_supported_nonsevere_jump,Keep the current fill; no additional repair is required.,The jump is below the severe repair threshold and is supported by concurrent rainfall and/or a response at other soil depths.,0,0.135210582048938,1,0,0.949438436209405,closed,2026-08-07
